0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.0,0.6,-1.6
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.4,2.8,-0.2
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.0,0.6,-1.6
0.2,1.6,2.0
0.2,1.6,2.0
0.0,0.6,-1.6
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.4,2.8,-0.2
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.4,2.8,-0.2
0.2,1.6,2.0
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.4,2.8,-0.2
0.0,0.6,-1.6
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.2,1.6,2.0
0.0,0.6,-1.6
0.0,0.6,-1.6
0.4,2.8,-0.2
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.4,2.8,-0.2
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.0,0.6,-1.6
0.2,1.6,2.0
0.2,1.6,2.0
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.0,0.6,-1.6
0.4,2.8,-0.2
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.0,0.6,-1.6
0.0,0.6,-1.6
0.2,1.6,2.0
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.4,2.8,-0.2
0.4,2.8,-0.2
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.4,2.8,-0.2
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.4,2.8,-0.2
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.2,1.6,2.0
0.4,2.8,-0.2
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.4,2.8,-0.2
0.0,0.6,-1.6
0.0,0.6,-1.6
0.4,2.8,-0.2
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.2,1.6,2.0
0.4,2.8,-0.2
0.0,0.6,-1.6
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
0.4,2.8,-0.2
0.0,0.6,-1.6
0.0,0.6,-1.6
0.4,2.8,-0.2
0.4,2.8,-0.2
0.2,1.6,2.0
0.0,0.6,-1.6
0.2,1.6,2.0
0.0,0.6,-1.6
